datetime,variation_mean,variation_std,up_count,down_count,top_15_variation_mean,top_15_variation_std,LOF_score,LOF_predictions
2000-02-10,0.0368734691887456,0.0721371566412681,0.247148288973384,0.4600760456273764,0.0267080617775342,0.0203542289088727,-1.422944717513106,-1
2000-02-11,0.0346115683832138,0.0695341492575782,0.4741035856573705,0.2549800796812749,0.0327997505867204,0.0207404449038134,-1.4405544944091289,-1
2000-02-14,0.0223449383826908,0.0308477917911839,0.4337349397590361,0.216867469879518,0.0229198102553298,0.0157852800419593,-0.9865990720285224,1
2000-02-15,0.0249629860879821,0.0368220263356205,0.3728813559322034,0.2966101694915254,0.0310328306035387,0.0205235684071298,-1.0743291556762855,-1
2000-02-16,0.0223067147754689,0.0271325801914262,0.2708333333333333,0.4291666666666666,0.0240662000591027,0.0197553989764074,-1.000858396009923,1
2000-02-17,0.025587462534461,0.040081473065353,0.3765182186234818,0.3319838056680162,0.0085321673891474,0.0109329537922696,-0.9952369102004516,1
2000-02-18,0.0208988346969985,0.0369851449205531,0.437246963562753,0.2226720647773279,0.0161444572647069,0.0197873099125674,-0.9924504881531664,1
2000-02-21,0.0237077202273405,0.0333930121346963,0.1512605042016806,0.4915966386554621,0.0150896195027429,0.0138690024076199,-1.030539013996956,-1
2000-02-22,0.0267389011589555,0.0405946958164896,0.522633744855967,0.1934156378600823,0.0220150076182493,0.0174838222433634,-1.0315768914934824,-1
2000-02-23,0.0229928009811166,0.0370216520057122,0.3070866141732283,0.3700787401574803,0.0122745267103523,0.0097931554639237,-0.9996099148785312,1
2000-02-24,0.0291775705173699,0.0569951042865199,0.5086206896551724,0.2155172413793103,0.022546015811077,0.0202016722273628,-1.1909606068308891,-1
2000-02-25,0.0201874987665109,0.0348684785408274,0.3949579831932773,0.2773109243697479,0.0193838274812936,0.0149453446075911,-0.9843554898956656,1
2000-02-28,0.0182145877784261,0.0288826044658229,0.3818181818181818,0.2909090909090909,0.0145268019697327,0.010045305701953,-0.9815756384198592,1
2000-02-29,0.0256116022515961,0.0340960724179657,0.4155844155844156,0.2683982683982684,0.0235162764970226,0.0220664266500255,-1.050951483848766,-1
2000-03-01,0.0238901404948938,0.042152970092716,0.3025210084033613,0.3529411764705882,0.0290941808196759,0.0283131621364371,-1.1314597645304658,-1
2000-03-02,0.0231615031134852,0.0355927782678195,0.3807531380753138,0.2845188284518828,0.0153214950420877,0.0140242612233853,-0.9847621996655824,1
2000-03-03,0.0287389218745156,0.050155296197747,0.2241379310344827,0.4137931034482758,0.0121883233677413,0.0160321890157677,-1.0399978487649697,-1
2000-03-08,0.0193997307713947,0.0343743477359302,0.2756756756756757,0.3945945945945946,0.0181226287112575,0.01267860519904,-0.9954008861887208,1
2000-03-09,0.0180985061408767,0.0324304413196275,0.3004291845493562,0.3175965665236051,0.011885688052106,0.0117308897378102,-1.005396014882448,1
2000-03-10,0.0168218041638107,0.030762529920259,0.411504424778761,0.2079646017699115,0.017880318332174,0.0081315676379145,-1.0262904431907371,1
2000-03-13,0.019729507857689,0.033931314592103,0.4311111111111111,0.2266666666666666,0.018740832364191,0.0097518882581354,-0.983402103435682,1
2000-03-14,0.0256108772351605,0.0439896555684789,0.4471544715447154,0.2032520325203252,0.0312988178261741,0.0139236075768708,-1.030822465380512,-1
2000-03-15,0.0205453981130709,0.0313379985657931,0.3004291845493562,0.3390557939914163,0.0213086679604692,0.0177239301147964,-0.9872903331325752,1
2000-03-16,0.0192078486457701,0.0326830462237367,0.2541666666666666,0.3666666666666666,0.0183913020718107,0.0122087577956994,-1.0189684378028248,1
2000-03-17,0.0432375906131387,0.3147651394054568,0.3948497854077253,0.2832618025751073,0.0183561095458078,0.0101833144949223,-3.140689901720793,-1
2000-03-20,0.0188532360701983,0.0259150296787691,0.3722943722943723,0.2813852813852814,0.0275616709272824,0.0208974000274155,-1.0419345673085154,-1
2000-03-21,0.0305942092500478,0.0511780005949675,0.1490196078431372,0.5137254901960784,0.0119739534284142,0.006870905331475,-1.0397160544408373,-1
2000-03-22,0.0211949755593719,0.0298631616219029,0.3132530120481928,0.3413654618473896,0.0129060025128696,0.0098728648224634,-0.9803171862361136,1
2000-03-23,0.025418224912646,0.0417474599423349,0.2713178294573643,0.375968992248062,0.0156484518430862,0.0123092378087409,-1.0016118373369822,1
2000-03-24,0.0232190290838648,0.0408683004328949,0.2996108949416342,0.3385214007782101,0.0197574730071436,0.0196115372672276,-0.999854646521632,1
2000-03-27,0.020215330125808,0.0370117463485609,0.2830882352941176,0.2941176470588235,0.0267169732895539,0.0273350801940709,-1.2019275246011245,-1
2000-03-28,0.0225331632579609,0.0309290676064133,0.4512195121951219,0.2073170731707317,0.0192853241436206,0.0125666626795625,-0.988260047263944,1
2000-03-29,0.0278654490115964,0.0444268609188478,0.503968253968254,0.2063492063492063,0.0202165318168642,0.0153988171761335,-1.0272127015252894,1
2000-03-30,0.0262804479293041,0.0614300172577275,0.3740458015267175,0.2633587786259542,0.0101970311566169,0.0139080631169581,-1.1262993977066045,-1
2000-03-31,0.0188768084454042,0.0339409522870474,0.2140077821011673,0.4435797665369649,0.0135407567703915,0.0157065204359737,-0.9841794704168708,1
2000-04-03,0.019280756197104,0.0313381626369188,0.4110169491525424,0.2245762711864407,0.0201986261710092,0.0164145382265826,-0.9743843287107204,1
2000-04-04,0.0244998581001331,0.030445895642085,0.5887445887445888,0.0952380952380952,0.0212280315833003,0.011812921581015,-1.2309562011097008,-1
2000-04-05,0.024372568413727,0.0370282286978916,0.2869955156950672,0.3766816143497757,0.0307180191321207,0.0199088105676597,-1.0488115970499998,-1
2000-04-06,0.0192020749941567,0.0291074316321964,0.2926829268292683,0.3414634146341463,0.0100199406273931,0.0076734647036297,-0.9869027993354106,1
2000-04-07,0.0230809233618438,0.0317447554723443,0.2946058091286307,0.3692946058091286,0.0045613574317566,0.0043639129729316,-0.9887895866224968,1
2000-04-10,0.0235916155504857,0.0358445275776663,0.5155555555555555,0.0977777777777777,0.0199775187140697,0.0109295110262676,-1.19589404901328,-1
2000-04-11,0.020751991255814,0.0375797258425376,0.309623430962343,0.3054393305439331,0.0228874247998699,0.0152345595333641,-0.9997989854678554,1
2000-04-12,0.0229693322996789,0.0400724731262599,0.358974358974359,0.2692307692307692,0.0239140596746913,0.0138285368099881,-1.0089828128290947,1
2000-04-13,0.0305000804495103,0.0394078043720229,0.5172413793103449,0.168103448275862,0.0476084832456625,0.0372624513287641,-1.1970264100344694,-1
2000-04-14,0.0358409996757967,0.0372222184098028,0.62,0.116,0.0483467041081657,0.0302238098832791,-1.3049089454440703,-1
2000-04-17,0.0323870560109012,0.0556498825487195,0.3017241379310345,0.3534482758620689,0.0272494581064177,0.0174560226415114,-1.1678498474922876,-1
2000-04-18,0.0341174072869343,0.0557438004176108,0.2121212121212121,0.4545454545454545,0.0308460100778735,0.0193375290506626,-1.1463786404906045,-1
2000-04-19,0.0223213694660105,0.0288385673364403,0.4700460829493088,0.152073732718894,0.0467034182995221,0.0180379143353301,-1.1650483785359775,-1
2000-04-20,0.0272545441575233,0.0381463276365095,0.2333333333333333,0.4333333333333333,0.0062038189505294,0.0082150931003321,-0.982295481320391,1
2000-04-24,0.0250009520164082,0.0551117871745118,0.4114583333333333,0.2552083333333333,0.0116829323006781,0.0087596863996265,-1.079993168162704,-1
2000-04-25,0.0184129138876001,0.0339196893545204,0.252212389380531,0.3628318584070796,0.0189371748123211,0.0173036449992083,-1.0452504189247378,-1
2000-04-26,0.0251244165180868,0.0575317439779637,0.3153153153153153,0.3288288288288288,0.0196272920211354,0.0167428226219378,-1.081691718070763,-1
2000-04-27,0.0321680971891134,0.0614228560894949,0.1495327102803738,0.5,0.0229712610657504,0.0074766468321955,-1.0809086900665683,-1
2000-04-28,0.0262914142113985,0.0431878004975224,0.2382978723404255,0.3914893617021276,0.0225749358746045,0.0193219362873247,-0.9982787653194248,1
2000-05-02,0.0318295069124591,0.131499811606099,0.4038461538461538,0.25,0.0288356465126221,0.0205707276373682,-1.8054823059559788,-1
2000-05-03,0.0253585036578093,0.0437195025151596,0.488262910798122,0.1596244131455399,0.0136860087783127,0.0127074272456059,-1.037748107681727,-1
2000-05-04,0.0274256404320193,0.0569709062702657,0.3203463203463203,0.3203463203463203,0.0122585489807313,0.0163469260936115,-1.100146448374483,-1
2000-05-05,0.028190632319695,0.0431848074578523,0.176954732510288,0.4814814814814814,0.0067948571995064,0.0063746306765872,-0.9942449377114114,1
2000-05-08,0.018052793764691,0.0257860598973641,0.4128440366972477,0.2064220183486238,0.0089885041691961,0.008902655476686,-1.0424931476999124,-1
2000-05-09,0.0219433069899464,0.0273300402485741,0.4713656387665198,0.171806167400881,0.0122779987487939,0.0161549804708066,-1.001101344118447,1
2000-05-10,0.0220163087026788,0.0363589399513094,0.3640350877192982,0.2894736842105263,0.0179387838357509,0.0203421788476627,-0.999333241679573,1
2000-05-11,0.019475251535226,0.0328954807309531,0.4312796208530806,0.2180094786729857,0.0221895583792987,0.0171339429021816,-0.9857536849521952,1
2000-05-12,0.0202278431588764,0.0323231095247738,0.4082568807339449,0.2201834862385321,0.0186466447119009,0.019033432179031,-0.9953230490896444,1
2000-05-15,0.0253297218866325,0.0330231930529968,0.1157407407407407,0.5231481481481481,0.0278124702249332,0.0271076621270824,-1.1396945313223,-1
2000-05-16,0.0183110726911502,0.0258907570566383,0.2605042016806723,0.3655462184873949,0.0099898348725592,0.0058775252413079,-1.0336049009393562,-1
2000-05-17,0.0215591889670328,0.0374951447793612,0.3674418604651163,0.2930232558139535,0.0202848883685192,0.0168329575522961,-0.9903708287273482,1
2000-05-18,0.0198179441620999,0.0288582146540761,0.4669811320754717,0.240566037735849,0.009440696327974,0.0063948970994896,-1.0165710262364465,1
2000-05-19,0.0196163099411072,0.0268762944824219,0.4195121951219512,0.2634146341463415,0.024569235602663,0.0230675468611599,-1.0385510193426142,-1
2000-05-22,0.0245040597570168,0.0374271386264174,0.4954954954954955,0.1756756756756756,0.0200209566104502,0.0170736153428867,-0.9909527689523951,1
2000-05-23,0.0249484799880178,0.038663531603229,0.4588744588744589,0.1471861471861472,0.0357984426433486,0.0213504376986738,-1.1583819591911866,-1
2000-05-24,0.0299350962456762,0.0441379656711447,0.2052401746724891,0.4585152838427948,0.0150474283746557,0.0131717972909406,-0.997785326579687,1
2000-05-25,0.0211390150889409,0.0405272685099436,0.4035087719298245,0.2368421052631578,0.0296022547811684,0.0208704431162774,-1.0481651009313355,-1
2000-05-26,0.0238274682446309,0.0382208365905729,0.2083333333333333,0.4398148148148148,0.0192178598168322,0.0153975103575259,-0.9819150348706048,1
2000-05-29,0.0185299204387796,0.0321471332048232,0.2669902912621359,0.3689320388349514,0.0111765263708879,0.0067363311522064,-1.0023802298674265,1
2000-05-30,0.0230078882836679,0.0317241825916584,0.189873417721519,0.4810126582278481,0.015911462671011,0.0132156550783701,-0.979706429398652,1
2000-05-31,0.0265637515355008,0.053908179254283,0.2745098039215686,0.3019607843137254,0.0089456814630414,0.0076057020666659,-1.1215270812764262,-1
2000-06-01,0.02761066129636,0.0386474264782757,0.1779661016949152,0.5127118644067796,0.0288654807728531,0.016768480519167,-0.9995393790570852,1
2000-06-02,0.0260772922529036,0.0395091790460762,0.2510121457489878,0.3967611336032389,0.0304019568009388,0.0234935868989603,-1.0590809826668202,-1
2000-06-05,0.0193863215994743,0.0289242278889804,0.4317180616740088,0.2290748898678414,0.0151603739230651,0.0127729237154815,-0.9796448694415996,1
2000-06-06,0.0203688886052163,0.0319024499237641,0.4017467248908297,0.2401746724890829,0.0163040934203348,0.0174488989674532,-0.9830907408189208,1
2000-06-07,0.0246951073353859,0.0384032510752175,0.100418410041841,0.5230125523012552,0.0280650452659195,0.0153238429994665,-1.251322860714758,-1
2000-06-08,0.0201724724429326,0.0426926223353927,0.3609958506224066,0.2489626556016597,0.0078414341433157,0.0076258221835009,-1.006486625186734,1
2000-06-09,0.0214972805919858,0.0336528744585393,0.3230088495575221,0.2964601769911504,0.0108560688385373,0.0139266350024153,-0.9820072835834294,1
2000-06-12,0.01725709145365,0.0321840125242124,0.3793103448275862,0.2198275862068965,0.0152792844000612,0.0140539722932282,-1.108609561645428,-1
2000-06-13,0.0226639633060429,0.0387505251930189,0.2181069958847736,0.4156378600823045,0.0147796697281478,0.0094718628688105,-1.0072015200702702,1
2000-06-14,0.0319066266154834,0.1373262704774895,0.3389121338912134,0.3221757322175732,0.0257914268556899,0.0183354340163269,-1.804265251768005,-1
2000-06-15,0.0190046113565683,0.034252707209351,0.1742738589211618,0.4564315352697095,0.0084606994791535,0.0064032281689601,-1.0148476260878263,1
2000-06-16,0.0191198866159375,0.0333926189402839,0.3198380566801619,0.2753036437246963,0.0127252645032398,0.0105186658151573,-1.0492152982665668,-1
2000-06-19,0.0193343909735815,0.0241653031988944,0.209205020920502,0.4518828451882845,0.0114761443959987,0.0083268870488705,-0.9746148164115136,1
2000-06-20,0.0159748349584945,0.0239428082859889,0.2901960784313726,0.3450980392156862,0.0110019769782575,0.0053540145992016,-0.9987195535347416,1
2000-06-21,0.0219746838652003,0.0283198485424185,0.2030075187969924,0.4812030075187969,0.030222910116023,0.0253042318276586,-1.0325128966060344,-1
2000-06-23,0.0152514081676868,0.0223550170374506,0.3620689655172414,0.2456896551724137,0.0114165772514925,0.0100177331630579,-1.011730294854954,1
2000-06-26,0.0171252189411842,0.0302466787461541,0.3705179282868526,0.2270916334661354,0.0085624931777752,0.0089254632371184,-1.081835917364388,-1
2000-06-27,0.0199670033731955,0.030395452619909,0.2709163346613545,0.3904382470119522,0.025794014517671,0.019265600825043,-1.000903839813277,1
2000-06-28,0.0180979175215208,0.0417282353448439,0.3192307692307692,0.2961538461538461,0.0147408786354325,0.0088634871358411,-0.988151094170402,1
2000-06-29,0.016278694021229,0.0278295956422052,0.3605150214592275,0.2618025751072961,0.0167654461238759,0.0108311189620376,-0.9952253492502992,1
2000-06-30,0.0281347427834214,0.0761790779066161,0.234375,0.421875,0.0181418007516455,0.0113963948943853,-1.1969365209761431,-1
2000-07-03,0.0176149019444371,0.0303026846595836,0.2352941176470588,0.388235294117647,0.0042492534312825,0.0039615208283521,-0.99973037269361,1
2000-07-04,0.018071517097491,0.0305473803960267,0.2,0.4122448979591837,0.0174365095384018,0.0062135710278637,-1.081092191766346,-1
2000-07-05,0.0174105005442916,0.0276569358494085,0.2713754646840148,0.3494423791821561,0.0092622022385409,0.0076504803758899,-1.0261567157355649,1
2000-07-06,0.0216002841735182,0.0361606655434849,0.2022471910112359,0.445692883895131,0.0140818939495322,0.0137182442421021,-0.983504914984796,1
2000-07-07,0.0217117129381603,0.0416121227265675,0.148014440433213,0.4440433212996389,0.016030084150682,0.0173265859348545,-1.1567418312384876,-1
2000-07-10,0.0197982872454431,0.0391022669973387,0.3908045977011494,0.2758620689655172,0.0099487172088631,0.0056178571150654,-0.982720194720668,1
2000-07-11,0.0257776644412773,0.0462171549444003,0.4827586206896552,0.1839080459770115,0.0336870278561727,0.0230150403797266,-1.0081693329063992,1
2000-07-12,0.0191084801781821,0.0361127471185052,0.276,0.388,0.0238285952105567,0.0211597938403186,-1.0019002637094736,1
2000-07-13,0.0468464344990654,0.304756269606223,0.5201612903225806,0.1854838709677419,0.0282018951218072,0.0199820227038688,-3.538564279972551,-1
2000-07-14,0.0199861419926361,0.0329642596426003,0.1631799163179916,0.4853556485355648,0.0224714493086482,0.0179637386013941,-0.997812826750206,1
2000-07-17,0.019918172266829,0.0353532884545568,0.2276422764227642,0.4186991869918699,0.0419769468227019,0.0377967219539117,-1.3791650003391185,-1
2000-07-18,0.0175030243115893,0.0322484741909081,0.3307086614173228,0.3110236220472441,0.0266987206794361,0.0239988564261078,-0.9973453148940452,1
2000-07-19,0.018598949025746,0.0287709304791811,0.4703389830508475,0.211864406779661,0.0251699941520825,0.0149818332981025,-0.98058456240477,1
2000-07-20,0.0155356788228179,0.0272265303153255,0.3292181069958848,0.2962962962962963,0.0274397379614598,0.0128281303022384,-0.9819122673501725,1
2000-07-21,0.0182137871743134,0.0521717657665732,0.2245762711864407,0.3898305084745763,0.0091417741723926,0.0055722428153402,-1.0258434541650372,1
2000-07-24,0.0232087350506947,0.0687633644832606,0.2967479674796748,0.3617886178861789,0.0133503381189264,0.0099389499302294,-1.2133895101326804,-1
2000-07-25,0.0226533566354802,0.0427499565743959,0.47265625,0.20703125,0.0199453368346686,0.0174157165969455,-0.9841430904026744,1
2000-07-26,0.019757095622423,0.0364588691473986,0.2510288065843621,0.4074074074074074,0.0196973738825692,0.0202611866975343,-0.9869408213083956,1
2000-07-27,0.0148986999547909,0.0228422404249943,0.3545816733067729,0.2231075697211155,0.0099854024975018,0.0077205739271561,-1.1945628023601718,-1
2000-07-28,0.0219643009527426,0.0312995315636897,0.4867256637168141,0.1814159292035398,0.0288415679314246,0.010292304921649,-0.9754412658369904,1
2000-07-31,0.0146414181825186,0.0220979729492349,0.3373983739837398,0.2804878048780488,0.0138415158217968,0.0126323057585354,-0.9992019443853888,1
2000-08-01,0.0206151428613269,0.0339500308376347,0.4078947368421052,0.2368421052631578,0.0193424783075419,0.0172697956072621,-0.9765362530343908,1
2000-08-02,0.0148830279809642,0.022574862182547,0.3580786026200873,0.2489082969432314,0.0066565811838793,0.0079926975372867,-1.0131516619119858,1
2000-08-03,0.0217274719678614,0.0314010259638058,0.0867768595041322,0.5495867768595041,0.0308122639991377,0.0293199070963894,-1.3377653867467854,-1
2000-08-04,0.0192172187595281,0.0374001097295418,0.3452380952380952,0.2738095238095238,0.0258452663943251,0.0155144602330693,-1.0175372098991935,1
2000-08-07,0.0192160753485161,0.0327361797946836,0.2851239669421487,0.4132231404958678,0.014404060623699,0.0054969326059844,-0.9965885966682296,1
2000-08-08,0.0162874744416281,0.0329475760746259,0.3836734693877551,0.2489795918367346,0.0166924847613841,0.0123684904150683,-0.9816009618550672,1
2000-08-09,0.0203306597940513,0.0404809950596113,0.4504132231404958,0.2231404958677686,0.0159746880768722,0.0133452725516856,-1.00253143258206,1
2000-08-10,0.0173505000115655,0.0344307784662749,0.296943231441048,0.3668122270742358,0.0546519741193253,0.0630848261810291,-2.176704065236785,-1
2000-08-11,0.0214360489462162,0.0342910542109204,0.1841004184100418,0.4728033472803347,0.012947174687726,0.0141050066229447,-0.9836504267617538,1
2000-08-14,0.0187975467424178,0.0253561512149724,0.1945525291828793,0.4824902723735408,0.0132299320939526,0.0111814295581511,-0.9772237633807894,1
2000-08-15,0.0175842806399407,0.0261117181119729,0.3603238866396761,0.3238866396761133,0.008362297033456,0.0058039282290414,-0.9962156154820572,1
2000-08-16,0.0179427042032455,0.0260626083925552,0.4344569288389513,0.198501872659176,0.0159393611046372,0.0207365348934607,-1.0329387295568324,-1
2000-08-17,0.0170419112285494,0.0275783793238794,0.192,0.452,0.023124964554013,0.0153576997859229,-0.989224272993364,1
2000-08-18,0.0168200647363386,0.0216023918664045,0.4833333333333333,0.1875,0.0312028094540519,0.0096911800133031,-0.9763535714355224,1
2000-08-21,0.0184796847617054,0.0332674428494312,0.4938775510204081,0.1959183673469387,0.0113764208423896,0.0078967385238497,-0.9773918359736722,1
2000-08-22,0.0175330262834472,0.0342469862077819,0.3413654618473896,0.3373493975903614,0.0136592580399968,0.0091469762688535,-0.9894947136467576,1
2000-08-23,0.0166859547697492,0.0339740011704673,0.231060606060606,0.3901515151515151,0.0159949624820387,0.0145443063597938,-0.9959148516966236,1
2000-08-24,0.0130447493782629,0.0228143286925432,0.3276595744680851,0.3106382978723404,0.0077403017797188,0.0069111869388194,-0.9777855446906824,1
2000-08-25,0.0237089453236626,0.0818905165495018,0.2711267605633803,0.3732394366197183,0.0183184369917162,0.0120364618366635,-1.2524205432201232,-1
2000-08-28,0.0155972702979035,0.0303432431324123,0.3729508196721312,0.2131147540983606,0.0056754777164015,0.0044254836559202,-1.2226199058003324,-1
2000-08-29,0.0180290950774957,0.0341361009891957,0.2727272727272727,0.3295454545454545,0.0200444191395269,0.0156747773072027,-1.046864382458012,-1
2000-08-30,0.023032754166228,0.0488477727833297,0.3259259259259259,0.3481481481481481,0.026073620990533,0.0123349311444579,-1.0467512380695894,-1
2000-08-31,0.0201217296833256,0.0357645756676276,0.3396226415094339,0.2943396226415094,0.0164684604667236,0.0096086773291036,-0.9811745173216746,1
2000-09-01,0.0174702999854972,0.0328340230725564,0.2633744855967078,0.3868312757201646,0.0181875173553427,0.0131386947630325,-0.9820422626592542,1
2000-09-04,0.0169250241219601,0.0330847958774774,0.2639405204460966,0.379182156133829,0.0088242088532052,0.0055460186646297,-0.9895249558421728,1
2000-09-05,0.0161022616473842,0.0213424634332013,0.369047619047619,0.2579365079365079,0.0104718209454824,0.0040506753414247,-0.996956227716101,1
2000-09-06,0.0167845843624337,0.0255458499669559,0.2550607287449393,0.3846153846153846,0.0243010300246831,0.0154198215390869,-1.0081383556019037,1
2000-09-08,0.015179484610833,0.0257071023809405,0.3430962343096234,0.2594142259414226,0.0131919986714174,0.0126523435137916,-1.017403103917428,1
2000-09-11,0.0166876130082433,0.0236466403385421,0.3991935483870967,0.2540322580645161,0.0183311332155433,0.0062704591287245,-0.9719234621599052,1
2000-09-12,0.0160943021752287,0.0300408144704029,0.468503937007874,0.1811023622047244,0.0208391296932119,0.0105536252808571,-0.9859152814368946,1
2000-09-13,0.0185980508861133,0.0413096986621229,0.2730923694779116,0.4417670682730923,0.0221849037287352,0.0183734382926078,-1.0292128402293217,-1
2000-09-14,0.017883992054215,0.0275884460457624,0.4725738396624472,0.2025316455696202,0.0257831947929933,0.0106477528675252,-0.9752094748530828,1
2000-09-15,0.0176844258606163,0.0387252934284205,0.3629032258064516,0.2661290322580645,0.0079469412464952,0.0068435497037978,-0.9922538250016116,1
2000-09-18,0.0201630541181181,0.0228682382285125,0.545816733067729,0.1314741035856573,0.025638689403262,0.0168280483381618,-1.0513511585073487,-1
2000-09-19,0.0193257796030989,0.0410124735320224,0.2424242424242424,0.4112554112554112,0.0170622059643152,0.007069541911904,-0.9791216537982518,1
2000-09-20,0.0145388150361961,0.0214913466877266,0.3805309734513274,0.243362831858407,0.0156349348797508,0.0065507848804439,-1.0128710759532504,1
2000-09-21,0.0117076866632489,0.0184377297077174,0.2217573221757322,0.3138075313807531,0.0167878497316124,0.0135154839728357,-1.747445799270779,-1
2000-09-22,0.0253285350100718,0.0375498263453286,0.0858369098712446,0.5708154506437768,0.0243471003184304,0.016498403899001,-1.2849173803301546,-1
2000-09-25,0.0153096554782185,0.0222862580872264,0.3972602739726027,0.2465753424657534,0.0098223512574316,0.0077699892489325,-0.9818258101784458,1
2000-09-26,0.0152264457298589,0.0269932550201136,0.4099099099099099,0.2207207207207207,0.0204867064401805,0.0155011750193043,-0.994569881442682,1
2000-09-27,0.0196564801888424,0.0246981187753066,0.5211864406779662,0.1271186440677966,0.0144128457797268,0.0101583326769614,-1.116198656429598,-1
2000-09-28,0.0175995140661019,0.0310510123671432,0.215962441314554,0.4507042253521127,0.0051252052727287,0.0033279667499257,-0.9756593933500276,1
2000-09-29,0.0182331639120504,0.0261969207259587,0.3067226890756303,0.2941176470588235,0.0073551908383846,0.0063250368721183,-1.0487319790152945,-1
2000-10-02,0.017790762627341,0.0246839622094356,0.4488888888888889,0.1777777777777777,0.0171453115685194,0.0122439195454434,-1.031068290554148,-1
2000-10-03,0.0204697704069865,0.0344792131546381,0.3497757847533632,0.2690582959641255,0.0033765159875267,0.0031123429990612,-1.007957032351126,1
2000-10-04,0.0142949389251967,0.0209503845832291,0.2857142857142857,0.3857142857142857,0.0087147896889385,0.0104247991412553,-0.97459292082391,1
2000-10-05,0.020820315376918,0.0271555346826742,0.1181434599156118,0.5569620253164557,0.0184012784966843,0.0121454108329744,-1.0991091899212229,-1
